participant,utc,list,dimension,phase,response,step
participant087,1724279946251,list4,metal,materialStaircase,metal,0
participant087,1724279947547,list4,metal,materialStaircase,metal,0
participant087,1724279948483,list4,wood,materialStaircase,wood,0
participant087,1724279949780,list4,metal,materialStaircase,metal,1
participant087,1724279950836,list4,metal,materialStaircase,metal,1
participant087,1724279952075,list4,metal,materialStaircase,metal,2
participant087,1724279953092,list4,wood,materialStaircase,wood,0
participant087,1724279954171,list4,metal,materialStaircase,metal,2
participant087,1724279955339,list4,wood,materialStaircase,wood,1
participant087,1724279956395,list4,wood,materialStaircase,wood,1
participant087,1724279957443,list4,wood,materialStaircase,wood,2
participant087,1724279958476,list4,metal,materialStaircase,metal,3
participant087,1724279959627,list4,wood,materialStaircase,wood,2
participant087,1724279960611,list4,metal,materialStaircase,wood,3
participant087,1724279962323,list4,wood,materialStaircase,wood,3
participant087,1724279964276,list4,wood,materialStaircase,metal,3
participant087,1724279965643,list4,metal,materialStaircase,metal,2
participant087,1724279966747,list4,wood,materialStaircase,wood,2
participant087,1724279968011,list4,wood,materialStaircase,wood,2
participant087,1724279968987,list4,metal,materialStaircase,metal,2
participant087,1724279970291,list4,metal,materialStaircase,metal,3
participant087,1724279971319,list4,metal,materialStaircase,metal,3
participant087,1724279972779,list4,wood,materialStaircase,wood,3
participant087,1724279974068,list4,wood,materialStaircase,wood,3
participant087,1724279975275,list4,metal,materialStaircase,metal,4
participant087,1724279976291,list4,metal,materialStaircase,metal,4
participant087,1724279977531,list4,wood,materialStaircase,wood,4
participant087,1724279978531,list4,metal,materialStaircase,wood,5
participant087,1724279980387,list4,metal,materialStaircase,metal,4
participant087,1724279981819,list4,wood,materialStaircase,wood,4
participant087,1724279983563,list4,metal,materialStaircase,wood,4
participant087,1724279984883,list4,wood,materialStaircase,wood,5
participant087,1724279985923,list4,metal,materialStaircase,metal,3
participant087,1724279986827,list4,wood,materialStaircase,metal,5
participant087,1724279987923,list4,wood,materialStaircase,metal,4
participant087,1724279988843,list4,wood,materialStaircase,metal,3
participant087,1724279989915,list4,wood,materialStaircase,wood,2
participant087,1724279990763,list4,wood,materialStaircase,wood,2
participant088,1724251298452,list1,wood,materialStaircase,wood,0
participant088,1724251301172,list1,metal,materialStaircase,metal,0
participant088,1724251308061,list1,metal,materialStaircase,metal,0
participant088,1724251317207,list1,metal,materialStaircase,metal,1
participant088,1724251328204,list1,metal,materialStaircase,metal,1
participant088,1724251332950,list1,metal,materialStaircase,wood,2
participant088,1724251347247,list1,wood,materialStaircase,wood,0
participant088,1724251349617,list1,wood,materialStaircase,wood,1
participant088,1724251351536,list1,wood,materialStaircase,wood,1
participant088,1724251352902,list1,metal,materialStaircase,metal,1
participant088,1724251356655,list1,wood,materialStaircase,wood,2
participant088,1724251358261,list1,metal,materialStaircase,metal,1
participant088,1724251360208,list1,metal,materialStaircase,metal,2
participant088,1724251361384,list1,wood,materialStaircase,wood,2
participant088,1724251362477,list1,metal,materialStaircase,metal,2
participant088,1724251364031,list1,metal,materialStaircase,metal,3
participant088,1724251366301,list1,wood,materialStaircase,metal,3
participant088,1724251367451,list1,metal,materialStaircase,metal,3
participant088,1724251370285,list1,wood,materialStaircase,wood,2
participant088,1724251372396,list1,metal,materialStaircase,metal,4
participant088,1724251376335,list1,wood,materialStaircase,wood,2
participant088,1724251379536,list1,metal,materialStaircase,metal,4
participant088,1724251381561,list1,metal,materialStaircase,metal,5
participant088,1724251387501,list1,metal,materialStaircase,metal,5
participant088,1724251393920,list1,metal,materialStaircase,wood,6
participant088,1724251398232,list1,metal,materialStaircase,metal,5
participant088,1724251400754,list1,metal,materialStaircase,metal,5
participant088,1724251402331,list1,wood,materialStaircase,wood,3
participant088,1724251403678,list1,wood,materialStaircase,wood,3
participant088,1724251405127,list1,wood,materialStaircase,metal,4
participant088,1724251406395,list1,wood,materialStaircase,wood,3
participant088,1724251409309,list1,wood,materialStaircase,wood,3
participant089,1724280084311,list4,wood,materialStaircase,wood,0
participant089,1724280086048,list4,wood,materialStaircase,wood,0
participant089,1724280087651,list4,metal,materialStaircase,metal,0
participant089,1724280094391,list4,wood,materialStaircase,wood,1
participant089,1724280095841,list4,wood,materialStaircase,wood,1
participant089,1724280097899,list4,metal,materialStaircase,metal,0
participant089,1724280099418,list4,wood,materialStaircase,metal,2
participant089,1724280101516,list4,wood,materialStaircase,metal,1
participant089,1724280102813,list4,metal,materialStaircase,metal,1
participant089,1724280103864,list4,wood,materialStaircase,wood,0
participant089,1724280104972,list4,wood,materialStaircase,wood,0
participant089,1724280106079,list4,metal,materialStaircase,metal,1
participant089,1724280107549,list4,wood,materialStaircase,wood,1
participant089,1724280108623,list4,metal,materialStaircase,metal,2
participant089,1724280109630,list4,metal,materialStaircase,metal,2
participant089,1724280110961,list4,metal,materialStaircase,metal,3
participant089,1724280112068,list4,wood,materialStaircase,wood,1
participant089,1724280114042,list4,metal,materialStaircase,metal,3
participant089,1724280115442,list4,wood,materialStaircase,wood,2
participant089,1724280118091,list4,wood,materialStaircase,wood,2
participant089,1724280119425,list4,wood,materialStaircase,wood,3
participant089,1724280121414,list4,metal,materialStaircase,metal,4
participant089,1724280123068,list4,metal,materialStaircase,metal,4
participant089,1724280124213,list4,metal,materialStaircase,metal,5
participant089,1724280125210,list4,metal,materialStaircase,metal,5
participant089,1724280126821,list4,metal,materialStaircase,metal,6
participant089,1724280129786,list4,wood,materialStaircase,metal,3
participant089,1724280131085,list4,wood,materialStaircase,wood,2
participant089,1724280137806,list4,wood,materialStaircase,metal,2
participant089,1724280139355,list4,wood,materialStaircase,wood,1
participant089,1724280141751,list4,metal,materialStaircase,wood,6
participant089,1724280142938,list4,metal,materialStaircase,metal,5
participant089,1724280143994,list4,metal,materialStaircase,metal,5
participant089,1724280145490,list4,metal,materialStaircase,metal,6
participant089,1724280146582,list4,metal,materialStaircase,metal,6
participant089,1724280147989,list4,metal,materialStaircase,metal,7
participant089,1724280149493,list4,metal,materialStaircase,metal,7
participant089,1724280150886,list4,metal,materialStaircase,wood,8
participant089,1724280152565,list4,metal,materialStaircase,wood,7
participant089,1724280154194,list4,metal,materialStaircase,metal,6
participant089,1724280159836,list4,metal,materialStaircase,metal,6
participant091,1724246460117,list1,wood,materialStaircase,wood,0
participant091,1724246463337,list1,metal,materialStaircase,metal,0
participant091,1724246479777,list1,wood,materialStaircase,wood,0
participant091,1724246487314,list1,wood,materialStaircase,wood,1
participant091,1724246492092,list1,wood,materialStaircase,wood,1
participant091,1724246497360,list1,wood,materialStaircase,wood,2
participant091,1724246507328,list1,wood,materialStaircase,wood,2
participant091,1724246515578,list1,wood,materialStaircase,metal,3
participant091,1724246518384,list1,metal,materialStaircase,metal,0
participant091,1724246520380,list1,metal,materialStaircase,metal,1
participant091,1724246523934,list1,wood,materialStaircase,wood,2
participant091,1724246526218,list1,wood,materialStaircase,wood,2
participant091,1724246528050,list1,metal,materialStaircase,metal,1
participant091,1724246531888,list1,wood,materialStaircase,metal,3
participant091,1724246534254,list1,metal,materialStaircase,metal,2
participant091,1724246539943,list1,wood,materialStaircase,wood,2
participant091,1724246542626,list1,wood,materialStaircase,wood,2
participant091,1724246544352,list1,metal,materialStaircase,metal,2
participant091,1724246546283,list1,metal,materialStaircase,metal,3
participant091,1724246548102,list1,metal,materialStaircase,metal,3
participant091,1724246550755,list1,metal,materialStaircase,metal,4
participant091,1724246552579,list1,metal,materialStaircase,metal,4
participant091,1724246554612,list1,metal,materialStaircase,metal,5
participant091,1724246557479,list1,metal,materialStaircase,metal,5
participant091,1724246560709,list1,metal,materialStaircase,metal,6
participant091,1724246563548,list1,metal,materialStaircase,metal,6
participant091,1724246588363,list1,metal,materialStaircase,wood,7
participant091,1724246591465,list1,metal,materialStaircase,metal,6
participant091,1724246593526,list1,metal,materialStaircase,metal,6
participant091,1724246598174,list1,metal,materialStaircase,metal,7
participant091,1724246602272,list1,metal,materialStaircase,metal,7
participant091,1724246604049,list1,metal,materialStaircase,wood,8
participant091,1724246608448,list1,metal,materialStaircase,wood,7
participant091,1724246612331,list1,metal,materialStaircase,metal,6
participant091,1724246615491,list1,metal,materialStaircase,metal,6
participant092,1724260603217,list3,wood,materialStaircase,wood,0
participant092,1724260604541,list3,metal,materialStaircase,metal,0
participant092,1724260605971,list3,metal,materialStaircase,metal,0
participant092,1724260607238,list3,metal,materialStaircase,metal,1
participant092,1724260608329,list3,wood,materialStaircase,wood,0
participant092,1724260609443,list3,metal,materialStaircase,metal,1
participant092,1724260610612,list3,metal,materialStaircase,metal,2
participant092,1724260611785,list3,wood,materialStaircase,wood,1
participant092,1724260612878,list3,metal,materialStaircase,metal,2
participant092,1724260613954,list3,metal,materialStaircase,metal,3
participant092,1724260615044,list3,wood,materialStaircase,wood,1
participant092,1724260616244,list3,wood,materialStaircase,wood,2
participant092,1724260617360,list3,wood,materialStaircase,wood,2
participant092,1724260618440,list3,wood,materialStaircase,wood,3
participant092,1724260619498,list3,metal,materialStaircase,metal,3
participant092,1724260620692,list3,wood,materialStaircase,wood,3
participant092,1724260621949,list3,metal,materialStaircase,wood,4
participant092,1724260623432,list3,metal,materialStaircase,wood,3
participant092,1724260624319,list3,metal,materialStaircase,metal,2
participant092,1724260625362,list3,wood,materialStaircase,wood,4
participant092,1724260626425,list3,wood,materialStaircase,wood,4
participant092,1724260627564,list3,wood,materialStaircase,wood,5
participant092,1724260628689,list3,wood,materialStaircase,wood,5
participant092,1724260629531,list3,wood,materialStaircase,metal,6
participant092,1724260630757,list3,wood,materialStaircase,wood,5
participant092,1724260632267,list3,wood,materialStaircase,wood,5
participant092,1724260633373,list3,metal,materialStaircase,metal,2
participant092,1724260634516,list3,metal,materialStaircase,metal,3
participant092,1724260635520,list3,metal,materialStaircase,metal,3
participant092,1724260636535,list3,metal,materialStaircase,wood,4
participant092,1724260637702,list3,metal,materialStaircase,metal,3
participant092,1724260638856,list3,wood,materialStaircase,metal,6
participant092,1724260639939,list3,metal,materialStaircase,metal,3
participant092,1724260641063,list3,wood,materialStaircase,wood,5
participant092,1724260642343,list3,wood,materialStaircase,wood,5
participant093,1724280229124,list4,metal,materialStaircase,metal,0
